kode_kecamatan,kode_kabupaten,kode_provinsi,name
03,03,19,Airgegas (Air Gegas)
04,03,19,Simpang Rimba
05,03,19,Payung
06,03,19,Tukak Sadai
07,03,19,Pulau Besar (Pulaubesar)
08,03,19,Kepulauan Pongok
01,04,19,Koba
02,04,19,Pangkalan Baru
03,04,19,Sungai Selan
04,04,19,Simpang Katis
05,04,19,Namang
06,04,19,Lubuk Besar
01,05,19,Mentok (Muntok)
02,05,19,Simpang Teritip
03,05,19,Jebus
04,05,19,Kelapa
05,05,19,Tempilang
06,05,19,Parittiga
01,06,19,Manggar
02,06,19,Gantung
03,06,19,Dendang
04,06,19,Kelapa Kampit
05,06,19,Damar
06,06,19,Simpang Renggiang
07,06,19,Simpang Pesak
01,71,19,Bukit Intan (Bukitintan)
02,71,19,Taman Sari
03,71,19,Pangkal Balam
04,71,19,Rangkui
05,71,19,Gerunggang
06,71,19,Gabek
07,71,19,Girimaya
04,01,21,Gunung Kijang
06,01,21,Bintan Timur
07,01,21,Bintan Utara
08,01,21,Teluk Bintan
09,01,21,Tambelan
10,01,21,Telok Sebong (Teluk Sebong)
12,01,21,Toapaya
13,01,21,Mantang
14,01,21,Bintan Pesisir
15,01,21,Seri Kuala Lobam (Sri)
01,02,21,Moro
02,02,21,Kundur
03,02,21,Karimun
04,02,21,Meral
05,02,21,Tebing
06,02,21,Buru
07,02,21,Kundur Utara
08,02,21,Kundur Barat
09,02,21,Durai
10,02,21,Meral Barat
11,02,21,Ungar
12,02,21,Belat
13,02,21,Selat Gelam
14,02,21,Sugie Besar
04,03,21,Midai
05,03,21,Bunguran Barat
06,03,21,Serasan
07,03,21,Bunguran Timur
08,03,21,Bunguran Utara
09,03,21,Subi
10,03,21,Pulau Laut
11,03,21,Pulau Tiga
15,03,21,Bunguran Timur Laut
16,03,21,Bunguran Tengah
18,03,21,Bunguran Selatan
19,03,21,Serasan Timur
20,03,21,Bunguran Batubi
21,03,21,Pulau Tiga Barat
22,03,21,Suak Midai
23,03,21,Pulau Panjang
24,03,21,Pulau Seluan
01,04,21,Singkep
02,04,21,Lingga
03,04,21,Senayang
04,04,21,Singkep Barat
05,04,21,Lingga Utara
06,04,21,Singkep Pesisir
07,04,21,Lingga Timur
08,04,21,Selayar
09,04,21,Singkep Selatan
10,04,21,Kepulauan Posek
11,04,21,Katang Bidare
12,04,21,Temiang Pesisir
13,04,21,Bakung Serumpun
01,05,21,Siantan
02,05,21,Palmatak
03,05,21,Siantan Timur
04,05,21,Siantan Selatan
05,05,21,Jemaja Timur
06,05,21,Jemaja
07,05,21,Siantan Tengah
08,05,21,Siantan Utara
09,05,21,Jemaja Barat
10,05,21,Kute Siantan
01,71,21,Belakang Padang
02,71,21,Batu Ampar
03,71,21,Sekupang
04,71,21,Nongsa
05,71,21,Bulang
06,71,21,Lubuk Baja
07,71,21,Sei Beduk (Sungai Beduk)
08,71,21,Galang
09,71,21,Bengkong
10,71,21,Batam Kota
11,71,21,Sagulung
12,71,21,Batu Aji
01,72,21,Tanjung Pinang Barat
02,72,21,Tanjung Pinang Timur
03,72,21,Tanjung Pinang Kota
04,72,21,Bukit Bestari
01,01,31,Kepulauan Seribu Utara
02,01,31,Kepulauan Seribu Selatan
01,71,31,Gambir
02,71,31,Sawah Besar
03,71,31,Kemayoran
04,71,31,Senen
05,71,31,Cempaka Putih
06,71,31,Menteng
07,71,31,Tanah Abang
08,71,31,Johar Baru
01,72,31,Penjaringan
02,72,31,Tanjung Priok
03,72,31,Koja
04,72,31,Cilincing
05,72,31,Pademangan
06,72,31,Kelapa Gading
01,73,31,Cengkareng
02,73,31,Grogol Petamburan
03,73,31,Taman Sari
04,73,31,Tambora
05,73,31,Kebon Jeruk
06,73,31,Kalideres
07,73,31,Pal Merah (Palmerah)
08,73,31,Kembangan
01,74,31,Tebet
02,74,31,Setiabudi (Setia Budi)
03,74,31,Mampang Prapatan
04,74,31,Pasar Minggu
05,74,31,Kebayoran Lama
06,74,31,Cilandak
07,74,31,Kebayoran Baru
08,74,31,Pancoran
09,74,31,Jagakarsa
10,74,31,Pesanggrahan
01,75,31,Matraman
02,75,31,Pulogadung (Pulo Gadung)
03,75,31,Jatinegara
04,75,31,Kramatjati (Kramat Jati)
05,75,31,Pasar Rebo
06,75,31,Cakung
07,75,31,Duren Sawit
08,75,31,Makasar
09,75,31,Ciracas
10,75,31,Cipayung
01,01,32,Cibinong
02,01,32,Gunung Putri
03,01,32,Citeureup
04,01,32,Sukaraja
05,01,32,Babakan Madang
06,01,32,Jonggol
07,01,32,Cileungsi
08,01,32,Cariu
09,01,32,Sukamakmur
10,01,32,Parung
11,01,32,Gunung Sindur
12,01,32,Kemang
13,01,32,Bojong Gede (Bojonggede)
14,01,32,Leuwiliang
15,01,32,Ciampea
16,01,32,Cibungbulang
17,01,32,Pamijahan
18,01,32,Rumpin
19,01,32,Jasinga
20,01,32,Parung Panjang
21,01,32,Nanggung
22,01,32,Cigudeg
23,01,32,Tenjo
24,01,32,Ciawi
25,01,32,Cisarua
26,01,32,Megamendung
27,01,32,Caringin
28,01,32,Cijeruk
29,01,32,Ciomas
30,01,32,Dramaga
31,01,32,Tamansari
32,01,32,Klapanunggal
33,01,32,Ciseeng
34,01,32,Ranca Bungur
35,01,32,Sukajaya
36,01,32,Tanjungsari
37,01,32,Tajurhalang
38,01,32,Cigombong
39,01,32,Leuwisadeng
40,01,32,Tenjolaya
01,02,32,Palabuhanratu (Pelabuhanratu)
02,02,32,Simpenan
03,02,32,Cikakak
04,02,32,Bantargadung
05,02,32,Cisolok
06,02,32,Cikidang
07,02,32,Lengkong
08,02,32,Jampangtengah (Jampang Tengah)
09,02,32,Warungkiara
10,02,32,Cikembar
11,02,32,Cibadak
12,02,32,Nagrak
13,02,32,Parungkuda (Parung Kuda)
14,02,32,Bojonggenteng (Bojong Genteng)
15,02,32,Parakansalak (Parakan Salak)
16,02,32,Cicurug
17,02,32,Cidahu
18,02,32,Kalapanunggal (Kalapa Nunggal)
19,02,32,Kabandungan
20,02,32,Waluran
21,02,32,Jampangkulon (Jampang Kulon)
22,02,32,Ciemas
23,02,32,Kalibunder
24,02,32,Surade
25,02,32,Cibitung
26,02,32,Ciracap
27,02,32,Gunungguruh
28,02,32,Cicantayan
29,02,32,Cisaat
30,02,32,Kadudampit
31,02,32,Caringin
32,02,32,Sukabumi
33,02,32,Sukaraja
34,02,32,Kebonpedes
35,02,32,Cireunghas
36,02,32,Sukalarang
37,02,32,Pabuaran
38,02,32,Purabaya
39,02,32,Nyalindung
40,02,32,Gegerbitung (Geger Bitung)
41,02,32,Sagaranten
42,02,32,Curugkembar
43,02,32,Cidolog
44,02,32,Cidadap
45,02,32,Tegalbuleud
46,02,32,Cimanggu
47,02,32,Ciambar
01,03,32,Cianjur
02,03,32,Warungkondang
03,03,32,Cibeber
04,03,32,Cilaku
05,03,32,Ciranjang
06,03,32,Bojongpicung
07,03,32,Karangtengah
08,03,32,Mande
09,03,32,Sukaluyu
10,03,32,Pacet
11,03,32,Cugenang
12,03,32,Cikalongkulon
13,03,32,Sukaresmi
14,03,32,Sukanagara
15,03,32,Campaka
16,03,32,Takokak
17,03,32,Kadupandak
18,03,32,Pagelaran
19,03,32,Tanggeung
20,03,32,Cibinong
21,03,32,Sindangbarang
22,03,32,Agrabinta
23,03,32,Cidaun
24,03,32,Naringgul
25,03,32,Campakamulya (Campaka Mulya)
26,03,32,Cikadu
27,03,32,Gekbrong
28,03,32,Cipanas
29,03,32,Cijati
30,03,32,Leles
31,03,32,Haurwangi
32,03,32,Pasirkuda
05,04,32,Cileunyi
06,04,32,Cimenyan (Cimeunyan)
07,04,32,Cilengkrang
08,04,32,Bojongsoang
09,04,32,Margahayu
10,04,32,Margaasih
11,04,32,Katapang
12,04,32,Dayeuhkolot
13,04,32,Banjaran
14,04,32,Pameungpeuk
15,04,32,Pangalengan
16,04,32,Arjasari
17,04,32,Cimaung
25,04,32,Cicalengka
26,04,32,Nagreg
27,04,32,Cikancung
28,04,32,Rancaekek
29,04,32,Ciparay
30,04,32,Pacet
31,04,32,Kertasari
32,04,32,Baleendah
33,04,32,Majalaya
34,04,32,Solokanjeruk (Solokan Jeruk)
35,04,32,Paseh
36,04,32,Ibun
37,04,32,Soreang
38,04,32,Pasirjambu
39,04,32,Ciwidey
40,04,32,Rancabali (Ranca Bali)
44,04,32,Cangkuang
46,04,32,Kutawaringin
01,05,32,Garut Kota
02,05,32,Karangpawitan
03,05,32,Wanaraja
04,05,32,Tarogong Kaler
05,05,32,Tarogong Kidul
06,05,32,Banyuresmi
07,05,32,Samarang
08,05,32,Pasirwangi
09,05,32,Leles
10,05,32,Kadungora
11,05,32,Leuwigoong
12,05,32,Cibatu
13,05,32,Kersamanah
14,05,32,Malangbong
15,05,32,Sukawening
16,05,32,Karangtengah
17,05,32,Bayongbong
18,05,32,Cigedug
19,05,32,Cilawu
20,05,32,Cisurupan
21,05,32,Sukaresmi
22,05,32,Cikajang
23,05,32,Banjarwangi
24,05,32,Singajaya
25,05,32,Cihurip
26,05,32,Peundeuy
27,05,32,Pameungpeuk
28,05,32,Cisompet
29,05,32,Cibalong
30,05,32,Cikelet
31,05,32,Bungbulang
32,05,32,Mekarmukti
33,05,32,Pakenjeng
34,05,32,Pamulihan
35,05,32,Cisewu
36,05,32,Caringin
37,05,32,Talegong
38,05,32,Bl. Limbangan (Blubur Limbangan)
39,05,32,Selaawi
40,05,32,Cibiuk
41,05,32,Pangatikan
42,05,32,Sucinaraja
01,06,32,Cipatujah
02,06,32,Karangnunggal
03,06,32,Cikalong
04,06,32,Pancatengah
05,06,32,Cikatomas
06,06,32,Cibalong
07,06,32,Parungponteng
08,06,32,Bantarkalong
09,06,32,Bojongasih
10,06,32,Culamega
11,06,32,Bojonggambir
12,06,32,Sodonghilir
13,06,32,Taraju
14,06,32,Salawu
15,06,32,Puspahiang
16,06,32,Tanjungjaya
17,06,32,Sukaraja
18,06,32,Salopa
19,06,32,Jatiwaras
20,06,32,Cineam
21,06,32,Karangjaya (Karang Jaya)
22,06,32,Manonjaya
23,06,32,Gunungtanjung (Gunung Tanjung)
24,06,32,Singaparna
25,06,32,Mangunreja
26,06,32,Sukarame
27,06,32,Cigalontang
28,06,32,Leuwisari
29,06,32,Padakembang
30,06,32,Sariwangi
31,06,32,Sukaratu
32,06,32,Cisayong
33,06,32,Sukahening
34,06,32,Rajapolah
35,06,32,Jamanis
36,06,32,Ciawi
37,06,32,Kadipaten
38,06,32,Pagerageung
39,06,32,Sukaresik
01,07,32,Ciamis
02,07,32,Cikoneng
03,07,32,Cijeungjing
04,07,32,Sadananya
05,07,32,Cidolog
06,07,32,Cihaurbeuti
07,07,32,Panumbangan
08,07,32,Panjalu
09,07,32,Kawali
10,07,32,Panawangan
11,07,32,Cipaku
12,07,32,Jatinagara
13,07,32,Rajadesa
14,07,32,Sukadana
15,07,32,Rancah
16,07,32,Tambaksari
17,07,32,Lakbok
18,07,32,Banjarsari
19,07,32,Pamarican
29,07,32,Cimaragas
30,07,32,Cisaga
31,07,32,Sindangkasih
32,07,32,Baregbeg
33,07,32,Sukamantri
34,07,32,Lumbung
35,07,32,Purwadadi
37,07,32,Banjaranyar
01,08,32,Kadugede
02,08,32,Ciniru
03,08,32,Subang
04,08,32,Ciwaru
05,08,32,Cibingbin
06,08,32,Luragung
07,08,32,Lebakwangi
08,08,32,Garawangi
09,08,32,Kuningan
10,08,32,Ciawigebang
11,08,32,Cidahu
12,08,32,Jalaksana
13,08,32,Cilimus
14,08,32,Mandirancan
15,08,32,Selajambe
16,08,32,Kramatmulya (Kramat Mulya)
17,08,32,Darma
18,08,32,Cigugur
19,08,32,Pasawahan
20,08,32,Nusaherang
21,08,32,Cipicung
22,08,32,Pancalang
23,08,32,Japara
24,08,32,Cimahi
25,08,32,Cilebak
26,08,32,Hantara
27,08,32,Kalimanggis
28,08,32,Cibeureum
29,08,32,Karang Kancana (Karangkancana)
30,08,32,Maleber
31,08,32,Sindangagung (Sindang Agung)
32,08,32,Cigandamekar
01,09,32,Waled
02,09,32,Ciledug
03,09,32,Losari
04,09,32,Pabedilan
05,09,32,Babakan
06,09,32,Karangsembung
07,09,32,Lemahabang
08,09,32,Susukan Lebak
09,09,32,Sedong
10,09,32,Astanajapura
11,09,32,Pangenan
12,09,32,Mundu
13,09,32,Beber
14,09,32,Talun (Cirebon Selatan)
15,09,32,Sumber
16,09,32,Dukupuntang
17,09,32,Palimanan
18,09,32,Plumbon
19,09,32,Weru
20,09,32,Kedawung
21,09,32,Gunung Jati (Cirebon Utara)
22,09,32,Kapetakan
23,09,32,Klangenan
24,09,32,Arjawinangun
25,09,32,Panguragan
26,09,32,Ciwaringin
27,09,32,Susukan
28,09,32,Gegesik
29,09,32,Kaliwedi
30,09,32,Gebang
31,09,32,Depok
32,09,32,Pasaleman
33,09,32,Pabuaran
34,09,32,Karangwareng
35,09,32,Tengah Tani
36,09,32,Plered
37,09,32,Gempol
38,09,32,Greged (Greget)
39,09,32,Suranenggala
40,09,32,Jamblang
01,10,32,Lemahsugih
02,10,32,Bantarujeg
03,10,32,Cikijing
04,10,32,Talaga
05,10,32,Argapura
06,10,32,Maja
07,10,32,Majalengka
08,10,32,Sukahaji
09,10,32,Rajagaluh
10,10,32,Leuwimunding
11,10,32,Jatiwangi
12,10,32,Dawuan
13,10,32,Kadipaten
14,10,32,Kertajati
15,10,32,Jatitujuh
16,10,32,Ligung
17,10,32,Sumberjaya
18,10,32,Panyingkiran
19,10,32,Palasah
20,10,32,Cigasong
21,10,32,Sindangwangi
22,10,32,Banjaran
23,10,32,Cingambul
24,10,32,Kasokandel
25,10,32,Sindang
26,10,32,Malausma
01,11,32,Wado
02,11,32,Jatinunggal
03,11,32,Darmaraja
04,11,32,Cibugel
05,11,32,Cisitu
06,11,32,Situraja
07,11,32,Conggeang
08,11,32,Paseh
09,11,32,Surian
10,11,32,Buahdua
11,11,32,Tanjungsari
12,11,32,Sukasari
13,11,32,Pamulihan
14,11,32,Cimanggung
15,11,32,Jatinangor
16,11,32,Rancakalong
17,11,32,Sumedang Selatan
18,11,32,Sumedang Utara
19,11,32,Ganeas
20,11,32,Tanjungkerta
21,11,32,Tanjungmedar
22,11,32,Cimalaka
23,11,32,Cisarua
24,11,32,Tomo
25,11,32,Ujungjaya
26,11,32,Jatigede
01,12,32,Haurgeulis
02,12,32,Kroya
03,12,32,Gabuswetan
04,12,32,Cikedung
05,12,32,Lelea
06,12,32,Bangodua
07,12,32,Widasari
08,12,32,Kertasemaya
09,12,32,Krangkeng
10,12,32,Karangampel
11,12,32,Juntinyuat
12,12,32,Sliyeg
13,12,32,Jatibarang
14,12,32,Balongan
15,12,32,Indramayu
16,12,32,Sindang
17,12,32,Cantigi
18,12,32,Lohbener
19,12,32,Arahan
20,12,32,Losarang
21,12,32,Kandanghaur
22,12,32,Bongas
23,12,32,Anjatan
24,12,32,Sukra
25,12,32,Gantar
26,12,32,Terisi (Trisi)
27,12,32,Sukagumiwang
28,12,32,Kedokan Bunder
29,12,32,Pasekan
30,12,32,Tukdana
31,12,32,Patrol
01,13,32,Sagalaherang
02,13,32,Cisalak
03,13,32,Subang
04,13,32,Kalijati
05,13,32,Pabuaran
06,13,32,Purwadadi
07,13,32,Pagaden
08,13,32,Binong
09,13,32,Ciasem
10,13,32,Pusakanagara
11,13,32,Pamanukan
12,13,32,Jalancagak
13,13,32,Blanakan
14,13,32,Tanjungsiang
15,13,32,Compreng
16,13,32,Patokbeusi
17,13,32,Cibogo
18,13,32,Cipunagara
19,13,32,Cijambe
20,13,32,Cipeundeuy
21,13,32,Legonkulon
22,13,32,Cikaum
23,13,32,Serangpanjang
24,13,32,Sukasari
25,13,32,Tambakdahan
26,13,32,Kasomalang
27,13,32,Dawuan
28,13,32,Pagaden Barat
29,13,32,Ciater
30,13,32,Pusakajaya
01,14,32,Purwakarta
02,14,32,Campaka
03,14,32,Jatiluhur
04,14,32,Plered
05,14,32,Sukatani
06,14,32,Darangdan
07,14,32,Maniis
08,14,32,Tegalwaru (Tegal Waru)
09,14,32,Wanayasa
10,14,32,Pasawahan
11,14,32,Bojong
12,14,32,Babakancikao
13,14,32,Bungursari
14,14,32,Cibatu
15,14,32,Sukasari
16,14,32,Pondoksalam
17,14,32,Kiarapedes
01,15,32,Karawang Barat
02,15,32,Pangkalan
03,15,32,Telukjambe Timur
04,15,32,Ciampel
05,15,32,Klari
06,15,32,Rengasdengklok
07,15,32,Kutawaluya
08,15,32,Batujaya
09,15,32,Tirtajaya
10,15,32,Pedes
11,15,32,Cibuaya
12,15,32,Pakisjaya
13,15,32,Cikampek
14,15,32,Jatisari
15,15,32,Cilamaya Wetan
16,15,32,Tirtamulya
17,15,32,Telagasari (Talagasari)
18,15,32,Rawamerta
19,15,32,Lemahabang
20,15,32,Tempuran
21,15,32,Majalaya
22,15,32,Jayakerta
23,15,32,Cilamaya Kulon
24,15,32,Banyusari
25,15,32,Kota Baru (Kotabaru)
26,15,32,Karawang Timur
27,15,32,Telukjambe Barat
28,15,32,Tegalwaru
29,15,32,Purwasari
30,15,32,Cilebar
01,16,32,Tarumajaya
02,16,32,Babelan
03,16,32,Sukawangi
04,16,32,Tambelang
05,16,32,Tambun Utara
06,16,32,Tambun Selatan
07,16,32,Cibitung
08,16,32,Cikarang Barat
09,16,32,Cikarang Utara
10,16,32,Karang Bahagia (Karangbahagia)
11,16,32,Cikarang Timur
12,16,32,Kedung Waringin
13,16,32,Pebayuran
14,16,32,Sukakarya
15,16,32,Sukatani
16,16,32,Cabangbungin
17,16,32,Muaragembong (Muara Gembong)
18,16,32,Setu
19,16,32,Cikarang Selatan
20,16,32,Cikarang Pusat
21,16,32,Serang Baru
22,16,32,Cibarusah
23,16,32,Bojongmangu
01,17,32,Lembang
02,17,32,Parongpong
03,17,32,Cisarua
04,17,32,Cikalongwetan (Cikalong Wetan)
05,17,32,Cipeundeuy
06,17,32,Ngamprah
07,17,32,Cipatat
08,17,32,Padalarang
09,17,32,Batujajar
10,17,32,Cihampelas
11,17,32,Cililin
12,17,32,Cipongkor
13,17,32,Rongga
14,17,32,Sindangkerta
15,17,32,Gununghalu
16,17,32,Saguling
01,18,32,Parigi
02,18,32,Cijulang
03,18,32,Cimerak
04,18,32,Cigugur
05,18,32,Langkaplancar
06,18,32,Mangunjaya
07,18,32,Padaherang
08,18,32,Kalipucang
09,18,32,Pangandaran
10,18,32,Sidamulih
01,71,32,Bogor Selatan
02,71,32,Bogor Timur
03,71,32,Bogor Tengah
04,71,32,Bogor Barat
05,71,32,Bogor Utara
06,71,32,Tanah Sareal (Tanah Sereal)
01,72,32,Gunung Puyuh (Gunungpuyuh)
02,72,32,Cikole
03,72,32,Citamiang
04,72,32,Warudoyong
05,72,32,Baros
06,72,32,Lembursitu
07,72,32,Cibeureum
01,73,32,Sukasari
02,73,32,Coblong
03,73,32,Babakan Ciparay
04,73,32,Bojongloa Kaler
05,73,32,Andir
06,73,32,Cicendo
07,73,32,Sukajadi
08,73,32,Cidadap
09,73,32,Bandung Wetan
10,73,32,Astana Anyar
11,73,32,Regol
12,73,32,Batununggal
13,73,32,Lengkong
14,73,32,Cibeunying Kidul
15,73,32,Bandung Kulon
16,73,32,Kiaracondong
17,73,32,Bojongloa Kidul
18,73,32,Cibeunying Kaler
19,73,32,Sumur Bandung
20,73,32,Antapani (Cicadas)
21,73,32,Bandung Kidul
22,73,32,Buahbatu
23,73,32,Rancasari
24,73,32,Arcamanik
25,73,32,Cibiru
26,73,32,Ujungberung (Ujung Berung)
27,73,32,Gedebage
28,73,32,Panyileukan
29,73,32,Cinambo
30,73,32,Mandalajati
01,74,32,Kejaksan
02,74,32,Lemahwungkuk (Lemah Wungkuk)
03,74,32,Harjamukti
04,74,32,Pekalipan
05,74,32,Kesambi
01,75,32,Bekasi Timur
02,75,32,Bekasi Barat
03,75,32,Bekasi Utara
04,75,32,Bekasi Selatan
05,75,32,Rawalumbu
06,75,32,Medansatria (Medan Satria)
07,75,32,Bantargebang (Bantar Gebang)
08,75,32,Pondokgede (Pondok Gede)
09,75,32,Jatiasih
10,75,32,Jatisampurna (Jati Sampurna)
11,75,32,Mustikajaya (Mustika Jaya)
12,75,32,Pondokmelati (Pondok Melati)
01,76,32,Pancoran Mas
02,76,32,Cimanggis
03,76,32,Sawangan
04,76,32,Limo
05,76,32,Sukmajaya
06,76,32,Beji
07,76,32,Cipayung
08,76,32,Cilodong
09,76,32,Cinere
10,76,32,Tapos
11,76,32,Bojongsari
01,77,32,Cimahi Selatan
02,77,32,Cimahi Tengah
03,77,32,Cimahi Utara
01,78,32,Cihideung
02,78,32,Cipedes
03,78,32,Tawang
04,78,32,Indihiang
05,78,32,Kawalu
06,78,32,Cibeureum
07,78,32,Tamansari
08,78,32,Mangkubumi
09,78,32,Bungursari
10,78,32,Purbaratu
01,79,32,Banjar
02,79,32,Pataruman
03,79,32,Purwaharja
04,79,32,Langensari
01,01,33,Kedungreja
02,01,33,Kesugihan
03,01,33,Adipala
04,01,33,Binangun
05,01,33,Nusawungu
06,01,33,Kroya
07,01,33,Maos
08,01,33,Jeruklegi
09,01,33,Kawunganten
10,01,33,Gandrungmangu
11,01,33,Sidareja
12,01,33,Karangpucung
13,01,33,Cimanggu
14,01,33,Majenang
15,01,33,Wanareja
16,01,33,Dayeuhluhur
17,01,33,Sampang
18,01,33,Cipari
19,01,33,Patimuan
20,01,33,Bantarsari
21,01,33,Cilacap Selatan
22,01,33,Cilacap Tengah
23,01,33,Cilacap Utara
24,01,33,Kampung Laut
01,02,33,Lumbir
02,02,33,Wangon
03,02,33,Jatilawang
04,02,33,Rawalo
05,02,33,Kebasen
06,02,33,Kemranjen
07,02,33,Sumpiuh
08,02,33,Tambak
09,02,33,Somagede
10,02,33,Kalibagor
11,02,33,Banyumas
12,02,33,Patikraja
13,02,33,Purwojati
14,02,33,Ajibarang
15,02,33,Gumelar
16,02,33,Pekuncen
17,02,33,Cilongok
18,02,33,Karanglewas
19,02,33,Sokaraja
20,02,33,Kembaran
21,02,33,Sumbang
22,02,33,Baturraden (Baturaden)
23,02,33,Kedungbanteng (Kedung Banteng)
24,02,33,Purwokerto Selatan
25,02,33,Purwokerto Barat
26,02,33,Purwokerto Timur
27,02,33,Purwokerto Utara
01,03,33,Kemangkon
02,03,33,Bukateja
03,03,33,Kejobong
04,03,33,Kaligondang
05,03,33,Purbalingga
06,03,33,Kalimanah
07,03,33,Kutasari
08,03,33,Mrebet
09,03,33,Bobotsari
10,03,33,Karangreja
11,03,33,Karanganyar
12,03,33,Karangmoncol
13,03,33,Rembang
14,03,33,Bojongsari
15,03,33,Padamara
16,03,33,Pengadegan
17,03,33,Karangjambu
18,03,33,Kertanegara
01,04,33,Susukan
02,04,33,Purworeja Klampok (Purworejo Klampok)
03,04,33,Mandiraja
04,04,33,Purwanegara (Purwonegoro)
05,04,33,Bawang
06,04,33,Banjarnegara
07,04,33,Sigaluh
08,04,33,Madukara
09,04,33,Banjarmangu
10,04,33,Wanadadi (Wonodadi)
11,04,33,Rakit
12,04,33,Punggelan
13,04,33,Karangkobar
14,04,33,Pagentan
15,04,33,Pejawaran
16,04,33,Batur
17,04,33,Wanayasa
18,04,33,Kalibening
19,04,33,Pandanarum
20,04,33,Pagedongan
01,05,33,Ayah
02,05,33,Buayan
03,05,33,Puring
04,05,33,Petanahan
05,05,33,Klirong
06,05,33,Buluspesantren
07,05,33,Ambal
08,05,33,Mirit
09,05,33,Prembun
10,05,33,Kutowinangun
11,05,33,Alian (Aliyan)
12,05,33,Kebumen
13,05,33,Pejagoan
14,05,33,Sruweng
15,05,33,Adimulyo
16,05,33,Kuwarasan
17,05,33,Rowokele
18,05,33,Sempor
19,05,33,Gombong
20,05,33,Karanganyar
21,05,33,Karanggayam
22,05,33,Sadang
23,05,33,Bonorowo
24,05,33,Padureso
25,05,33,Poncowarno
26,05,33,Karangsambung
01,06,33,Grabag
02,06,33,Ngombol
03,06,33,Purwodadi
04,06,33,Bagelen
05,06,33,Kaligesing
06,06,33,Purworejo
07,06,33,Banyuurip
08,06,33,Bayan
09,06,33,Kutoarjo
10,06,33,Butuh
11,06,33,Pituruh
12,06,33,Kemiri
13,06,33,Bruno
14,06,33,Gebang
15,06,33,Loano
16,06,33,Bener
01,07,33,Wadaslintang
02,07,33,Kepil
03,07,33,Sapuran
04,07,33,Kaliwiro
05,07,33,Leksono
06,07,33,Selomerto
07,07,33,Kalikajar
08,07,33,Kertek
09,07,33,Wonosobo
10,07,33,Watumalang
11,07,33,Mojotengah
12,07,33,Garung
13,07,33,Kejajar
14,07,33,Sukoharjo
15,07,33,Kalibawang
01,08,33,Salaman
02,08,33,Borobudur
03,08,33,Ngluwar
04,08,33,Salam
05,08,33,Srumbung
06,08,33,Dukun
07,08,33,Sawangan
08,08,33,Muntilan
09,08,33,Mungkid
10,08,33,Mertoyudan
11,08,33,Tempuran
12,08,33,Kajoran
13,08,33,Kaliangkrik
14,08,33,Bandongan
15,08,33,Candimulyo
16,08,33,Pakis
17,08,33,Ngablak
18,08,33,Grabag
19,08,33,Tegalrejo
20,08,33,Secang
21,08,33,Windusari
01,09,33,Selo
02,09,33,Ampel
03,09,33,Cepogo
04,09,33,Musuk
05,09,33,Boyolali
06,09,33,Mojosongo
07,09,33,Teras
08,09,33,Sawit
09,09,33,Banyudono
10,09,33,Sambi
11,09,33,Ngemplak
12,09,33,Nogosari
13,09,33,Simo
14,09,33,Karanggede
15,09,33,Klego
16,09,33,Andong
17,09,33,Kemusu
18,09,33,Wonosegoro
19,09,33,Juwangi
20,09,33,Gladagsari
21,09,33,Tamansari
22,09,33,Wonosamodro
01,10,33,Prambanan
02,10,33,Gantiwarno
03,10,33,Wedi
04,10,33,Bayat
05,10,33,Cawas
06,10,33,Trucuk
07,10,33,Kebonarum
08,10,33,Jogonalan
09,10,33,Manisrenggo
10,10,33,Karangnongko
11,10,33,Ceper
12,10,33,Pedan
13,10,33,Karangdowo
14,10,33,Juwiring
15,10,33,Wonosari
16,10,33,Delanggu
17,10,33,Polanharjo
18,10,33,Karanganom
19,10,33,Tulung
20,10,33,Jatinom
21,10,33,Kemalang
22,10,33,Ngawen
23,10,33,Kalikotes
24,10,33,Klaten Utara
25,10,33,Klaten Tengah
26,10,33,Klaten Selatan
01,11,33,Weru
02,11,33,Bulu
03,11,33,Tawangsari
04,11,33,Sukoharjo
05,11,33,Nguter
06,11,33,Bendosari
07,11,33,Polokarto
08,11,33,Mojolaban
09,11,33,Grogol
10,11,33,Baki
11,11,33,Gatak
12,11,33,Kartasura
01,12,33,Pracimantoro
02,12,33,Giritontro
03,12,33,Giriwoyo
04,12,33,Batuwarno
05,12,33,Tirtomoyo
06,12,33,Nguntoronadi
07,12,33,Baturetno
08,12,33,Eromoko
09,12,33,Wuryantoro
10,12,33,Manyaran
11,12,33,Selogiri
12,12,33,Wonogiri
13,12,33,Ngadirojo
14,12,33,Sidoharjo
15,12,33,Jatiroto
16,12,33,Kismantoro
17,12,33,Purwantoro
18,12,33,Bulukerto
19,12,33,Slogohimo
20,12,33,Jatisrono
21,12,33,Jatipurno
22,12,33,Girimarto
23,12,33,Karangtengah
24,12,33,Paranggupito
25,12,33,Puhpelem
01,13,33,Jatipuro
02,13,33,Jatiyoso
03,13,33,Jumapolo
04,13,33,Jumantono
05,13,33,Matesih
06,13,33,Tawangmangu
07,13,33,Ngargoyoso
08,13,33,Karangpandan
09,13,33,Karanganyar
10,13,33,Tasikmadu
11,13,33,Jaten
12,13,33,Colomadu
13,13,33,Gondangrejo
14,13,33,Kebakkramat
15,13,33,Mojogedang
16,13,33,Kerjo
17,13,33,Jenawi
01,14,33,Kalijambe
02,14,33,Plupuh
